分录行号,日期,会计年度,期间,凭证字,凭证号,摘要,科目编码,科目全名,币别,原币金额,借方金额,贷方金额,制单,审核,过账,出纳,附件数,来源系统,业务类型,审核状态,作废状态
4,,,,,,确认重庆弗迪电池研究院有限公司收入,6401.01,主营业务成本_热塑,人民币,¥973.61,¥973.61,,,,,,,,,,
5,,,,,,确认重庆弗迪电池研究院有限公司收入,1406,发出商品,人民币,¥973.61,,¥973.61,,,,,,,,,
1,2024/12/16,"2,024",12,记,344,确认重庆弗迪锂电池有限公司收入,1122,应收账款,人民币,"¥44,958.23","¥44,958.23",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认重庆弗迪锂电池有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥5,172.19",,"¥5,172.19",,,,,,,,,
3,,,,,,确认重庆弗迪锂电池有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥39,786.04",,"¥39,786.04",,,,,,,,,
4,,,,,,确认重庆弗迪锂电池有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥35,462.78","¥35,462.78",,,,,,,,,,
5,,,,,,确认重庆弗迪锂电池有限公司收入,1406,发出商品,人民币,"¥35,462.78",,"¥35,462.78",,,,,,,,,
1,2024/12/16,"2,024",12,记,345,确认濮阳市龙欣专用汽车制造有限公司收入,1122,应收账款,人民币,"¥50,008.00","¥50,008.00",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认濮阳市龙欣专用汽车制造有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥5,753.13",,"¥5,753.13",,,,,,,,,
3,,,,,,确认濮阳市龙欣专用汽车制造有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥44,254.87",,"¥44,254.87",,,,,,,,,
4,,,,,,确认濮阳市龙欣专用汽车制造有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥25,776.99","¥25,776.99",,,,,,,,,,
5,,,,,,确认濮阳市龙欣专用汽车制造有限公司收入,1406,发出商品,人民币,"¥25,776.99",,"¥25,776.99",,,,,,,,,
1,2024/12/16,"2,024",12,记,346,确认深圳市大疆如影科技有限公司收入,1122,应收账款,人民币,"-¥3,066.00","-¥3,066.00",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认深圳市大疆如影科技有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,-¥352.73,,-¥352.73,,,,,,,,,
3,,,,,,确认深圳市大疆如影科技有限公司收入,6001.02,主营业务收入_热固,人民币,"-¥2,713.27",,"-¥2,713.27",,,,,,,,,
4,,,,,,确认深圳市大疆如影科技有限公司收入,6401.02,主营业务成本_热固,人民币,"-¥4,257.41","-¥4,257.41",,,,,,,,,,
5,,,,,,确认深圳市大疆如影科技有限公司收入,1406,发出商品,人民币,"-¥4,257.41",,"-¥4,257.41",,,,,,,,,
1,2024/12/17,"2,024",12,记,347,确认深圳市比亚迪供应链管理有限公司收入,1122,应收账款,人民币,"¥3,158,495.73","¥3,158,495.73",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认深圳市比亚迪供应链管理有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥363,366.75",,"¥363,366.75",,,,,,,,,
3,,,,,,确认深圳市比亚迪供应链管理有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥2,795,128.98",,"¥2,795,128.98",,,,,,,,,
4,,,,,,确认深圳市比亚迪供应链管理有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥2,850,681.18","¥2,850,681.18",,,,,,,,,,
5,,,,,,确认深圳市比亚迪供应链管理有限公司收入,1406,发出商品,人民币,"¥2,850,681.18",,"¥2,850,681.18",,,,,,,,,
1,2024/12/17,"2,024",12,记,348,确认嘉创新型材料（廊坊）有限公司收入,1122,应收账款,人民币,"¥4,669,680.00","¥4,669,680.00",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认嘉创新型材料（廊坊）有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥537,219.82",,"¥537,219.82",,,,,,,,,
3,,,,,,确认嘉创新型材料（廊坊）有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥4,132,460.18",,"¥4,132,460.18",,,,,,,,,
4,,,,,,确认嘉创新型材料（廊坊）有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥4,132,798.00","¥4,132,798.00",,,,,,,,,,
5,,,,,,确认嘉创新型材料（廊坊）有限公司收入,1406,发出商品,人民币,"¥4,132,798.00",,"¥4,132,798.00",,,,,,,,,
1,2024/12/17,"2,024",12,记,349,确认四川极善汽车科技有限公司收入,1122,应收账款,人民币,"¥80,738.40","¥80,738.40",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认四川极善汽车科技有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥9,288.49",,"¥9,288.49",,,,,,,,,
3,,,,,,确认四川极善汽车科技有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥71,449.91",,"¥71,449.91",,,,,,,,,
4,,,,,,确认四川极善汽车科技有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥71,928.26","¥71,928.26",,,,,,,,,,
5,,,,,,确认四川极善汽车科技有限公司收入,1406,发出商品,人民币,"¥71,928.26",,"¥71,928.26",,,,,,,,,
1,2024/12/17,"2,024",12,记,350,确认惠州比亚迪电池有限公司收入,1122,应收账款,人民币,"¥13,385.64","¥13,385.64",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认惠州比亚迪电池有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥1,539.93",,"¥1,539.93",,,,,,,,,
3,,,,,,确认惠州比亚迪电池有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥11,845.71",,"¥11,845.71",,,,,,,,,
4,,,,,,确认惠州比亚迪电池有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥14,527.17","¥14,527.17",,,,,,,,,,
5,,,,,,确认惠州比亚迪电池有限公司收入,1406,发出商品,人民币,"¥14,527.17",,"¥14,527.17",,,,,,,,,
1,2024/12/17,"2,024",12,记,351,确认南通一佳精密钣金有限公司收入,1122,应收账款,人民币,"¥3,150.00","¥3,150.00",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认南通一佳精密钣金有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,¥362.39,,¥362.39,,,,,,,,,
3,,,,,,确认南通一佳精密钣金有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥2,787.61",,"¥2,787.61",,,,,,,,,
4,,,,,,确认南通一佳精密钣金有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥7,033.87","¥7,033.87",,,,,,,,,,
5,,,,,,确认南通一佳精密钣金有限公司收入,1406,发出商品,人民币,"¥7,033.87",,"¥7,033.87",,,,,,,,,
1,2024/12/18,"2,024",12,记,352,确认武汉城市智能新材料制造有限公司收入,1122,应收账款,人民币,"¥35,350.00","¥35,350.00",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认武汉城市智能新材料制造有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥4,066.81",,"¥4,066.81",,,,,,,,,
3,,,,,,确认武汉城市智能新材料制造有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥31,283.19",,"¥31,283.19",,,,,,,,,
4,,,,,,确认武汉城市智能新材料制造有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥2,703.50","¥2,703.50",,,,,,,,,,
5,,,,,,确认武汉城市智能新材料制造有限公司收入,1406,发出商品,人民币,"¥2,703.50",,"¥2,703.50",,,,,,,,,
1,2024/12/18,"2,024",12,记,353,确认上海巍立实业有限公司收入,1122,应收账款,人民币,"¥8,115.00","¥8,115.00",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认上海巍立实业有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,¥933.58,,¥933.58,,,,,,,,,
3,,,,,,确认上海巍立实业有限公司收入,6001.02,主营业务收入_热固,人民币,"¥7,181.42",,"¥7,181.42",,,,,,,,,
4,,,,,,确认上海巍立实业有限公司收入,6401.02,主营业务成本_热固,人民币,"¥5,766.58","¥5,766.58",,,,,,,,,,
5,,,,,,确认上海巍立实业有限公司收入,1406,发出商品,人民币,"¥5,766.58",,"¥5,766.58",,,,,,,,,
1,2024/12/18,"2,024",12,记,354,确认广州成至智能机器科技有限公司收入,1122,应收账款,人民币,"¥23,750.00","¥23,750.00",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认广州成至智能机器科技有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥2,732.30",,"¥2,732.30",,,,,,,,,
3,,,,,,确认广州成至智能机器科技有限公司收入,6001.02,主营业务收入_热固,人民币,"¥21,017.70",,"¥21,017.70",,,,,,,,,
4,,,,,,确认广州成至智能机器科技有限公司收入,6401.02,主营业务成本_热固,人民币,"¥14,162.75","¥14,162.75",,,,,,,,,,
5,,,,,,确认广州成至智能机器科技有限公司收入,1406,发出商品,人民币,"¥14,162.75",,"¥14,162.75",,,,,,,,,
1,2024/12/18,"2,024",12,记,355,确认宁波弗迪电池有限公司收入,1122,应收账款,人民币,"¥2,165,030.51","¥2,165,030.51",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认宁波弗迪电池有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥249,074.31",,"¥249,074.31",,,,,,,,,
3,,,,,,确认宁波弗迪电池有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥1,915,956.20",,"¥1,915,956.20",,,,,,,,,
4,,,,,,确认宁波弗迪电池有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥2,572,094.91","¥2,572,094.91",,,,,,,,,,
5,,,,,,确认宁波弗迪电池有限公司收入,1406,发出商品,人民币,"¥2,572,094.91",,"¥2,572,094.91",,,,,,,,,
1,2024/12/18,"2,024",12,记,356,确认长沙弗迪电池有限公司收入,1122,应收账款,人民币,"¥95,613.09","¥95,613.09",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认长沙弗迪电池有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥10,999.74",,"¥10,999.74",,,,,,,,,
3,,,,,,确认长沙弗迪电池有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥84,613.35",,"¥84,613.35",,,,,,,,,
4,,,,,,确认长沙弗迪电池有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥75,794.14","¥75,794.14",,,,,,,,,,
5,,,,,,确认长沙弗迪电池有限公司收入,1406,发出商品,人民币,"¥75,794.14",,"¥75,794.14",,,,,,,,,
1,2024/12/20,"2,024",12,记,357,确认深圳市天鹰装备科技有限公司收入,1122,应收账款,人民币,"¥1,500.00","¥1,500.00",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认深圳市天鹰装备科技有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,¥172.57,,¥172.57,,,,,,,,,
3,,,,,,确认深圳市天鹰装备科技有限公司收入,6001.02,主营业务收入_热固,人民币,"¥1,327.43",,"¥1,327.43",,,,,,,,,
4,,,,,,确认深圳市天鹰装备科技有限公司收入,6401.02,主营业务成本_热固,人民币,¥0.60,¥0.60,,,,,,,,,,
5,,,,,,确认深圳市天鹰装备科技有限公司收入,1406,发出商品,人民币,¥0.60,,¥0.60,,,,,,,,,
1,2024/12/20,"2,024",12,记,358,确认西安比亚迪汽车零部件有限公司收入,1122,应收账款,人民币,¥453.53,¥453.53,,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认西安比亚迪汽车零部件有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,¥52.18,,¥52.18,,,,,,,,,
3,,,,,,确认西安比亚迪汽车零部件有限公司收入,6001.01,主营业务收入_热塑,人民币,¥401.35,,¥401.35,,,,,,,,,
4,,,,,,确认西安比亚迪汽车零部件有限公司收入,6401.01,主营业务成本_热塑,人民币,¥173.83,¥173.83,,,,,,,,,,
5,,,,,,确认西安比亚迪汽车零部件有限公司收入,1406,发出商品,人民币,¥173.83,,¥173.83,,,,,,,,,
1,2024/12/20,"2,024",12,记,359,确认比亚迪汽车有限公司收入,1122,应收账款,人民币,"¥3,410.79","¥3,410.79",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认比亚迪汽车有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,¥392.39,,¥392.39,,,,,,,,,
3,,,,,,确认比亚迪汽车有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥3,018.40",,"¥3,018.40",,,,,,,,,
4,,,,,,确认比亚迪汽车有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥2,193.47","¥2,193.47",,,,,,,,,,
5,,,,,,确认比亚迪汽车有限公司收入,1406,发出商品,人民币,"¥2,193.47",,"¥2,193.47",,,,,,,,,
1,2024/12/20,"2,024",12,记,360,确认长沙市比亚迪汽车有限公司收入,1122,应收账款,人民币,"¥40,519.99","¥40,519.99",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认长沙市比亚迪汽车有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥4,661.59",,"¥4,661.59",,,,,,,,,
3,,,,,,确认长沙市比亚迪汽车有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥35,858.40",,"¥35,858.40",,,,,,,,,
4,,,,,,确认长沙市比亚迪汽车有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥28,670.76","¥28,670.76",,,,,,,,,,
5,,,,,,确认长沙市比亚迪汽车有限公司收入,1406,发出商品,人民币,"¥28,670.76",,"¥28,670.76",,,,,,,,,
1,2024/12/23,"2,024",12,记,361,确认扬州磐晟纳米新材料科技股份有限公司收入,1122,应收账款,人民币,¥890.00,¥890.00,,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认扬州磐晟纳米新材料科技股份有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,¥102.39,,¥102.39,,,,,,,,,
3,,,,,,确认扬州磐晟纳米新材料科技股份有限公司收入,6001.02,主营业务收入_热固,人民币,¥787.61,,¥787.61,,,,,,,,,
4,,,,,,确认扬州磐晟纳米新材料科技股份有限公司收入,6401.02,主营业务成本_热固,人民币,¥396.92,¥396.92,,,,,,,,,,
5,,,,,,确认扬州磐晟纳米新材料科技股份有限公司收入,1406,发出商品,人民币,¥396.92,,¥396.92,,,,,,,,,
1,2024/12/23,"2,024",12,记,362,确认江苏华曼复合材料科技有限公司收入,1122,应收账款,人民币,"¥1,073,387.00","¥1,073,387.00",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认江苏华曼复合材料科技有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥123,487.00",,"¥123,487.00",,,,,,,,,
3,,,,,,确认江苏华曼复合材料科技有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥949,900.00",,"¥949,900.00",,,,,,,,,
4,,,,,,确认江苏华曼复合材料科技有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥868,886.72","¥868,886.72",,,,,,,,,,
5,,,,,,确认江苏华曼复合材料科技有限公司收入,1406,发出商品,人民币,"¥868,886.72",,"¥868,886.72",,,,,,,,,
1,2024/12/23,"2,024",12,记,363,确认海凯汽车零部件（天津）有限公司收入,1122,应收账款,人民币,"¥3,390.00","¥3,390.00",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认海凯汽车零部件（天津）有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,¥390.00,,¥390.00,,,,,,,,,
3,,,,,,确认海凯汽车零部件（天津）有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥3,000.00",,"¥3,000.00",,,,,,,,,
4,,,,,,确认海凯汽车零部件（天津）有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥14,907.12","¥14,907.12",,,,,,,,,,
5,,,,,,确认海凯汽车零部件（天津）有限公司收入,1406,发出商品,人民币,"¥14,907.12",,"¥14,907.12",,,,,,,,,
1,2024/12/24,"2,024",12,记,364,确认东莞市建杰运动器材有限公司收入,1122,应收账款,人民币,"¥21,800.00","¥21,800.00",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认东莞市建杰运动器材有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥2,507.96",,"¥2,507.96",,,,,,,,,
3,,,,,,确认东莞市建杰运动器材有限公司收入,6001.02,主营业务收入_热固,人民币,"¥19,292.04",,"¥19,292.04",,,,,,,,,
4,,,,,,确认东莞市建杰运动器材有限公司收入,6401.02,主营业务成本_热固,人民币,¥2.00,¥2.00,,,,,,,,,,
5,,,,,,确认东莞市建杰运动器材有限公司收入,1406,发出商品,人民币,¥2.00,,¥2.00,,,,,,,,,
1,2024/12/24,"2,024",12,记,365,确认常州汉邦工程塑料股份有限公司收入,1122,应收账款,人民币,"¥189,125.49","¥189,125.49",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认常州汉邦工程塑料股份有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥21,757.80",,"¥21,757.80",,,,,,,,,
3,,,,,,确认常州汉邦工程塑料股份有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥167,367.69",,"¥167,367.69",,,,,,,,,
4,,,,,,确认常州汉邦工程塑料股份有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥106,171.32","¥106,171.32",,,,,,,,,,
5,,,,,,确认常州汉邦工程塑料股份有限公司收入,1406,发出商品,人民币,"¥106,171.32",,"¥106,171.32",,,,,,,,,
1,2024/12/24,"2,024",12,记,366,确认安徽兴邦专用汽车股份有限公司收入,1122,应收账款,人民币,"¥97,152.00","¥97,152.00",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认安徽兴邦专用汽车股份有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥11,176.78",,"¥11,176.78",,,,,,,,,
3,,,,,,确认安徽兴邦专用汽车股份有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥85,975.22",,"¥85,975.22",,,,,,,,,
4,,,,,,确认安徽兴邦专用汽车股份有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥78,334.73","¥78,334.73",,,,,,,,,,
5,,,,,,确认安徽兴邦专用汽车股份有限公司收入,1406,发出商品,人民币,"¥78,334.73",,"¥78,334.73",,,,,,,,,
1,2024/12/25,"2,024",12,记,367,确认青岛瑞联升化工科技有限公司收入,1122,应收账款,人民币,"¥778,572.00","¥778,572.00",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认青岛瑞联升化工科技有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥89,570.23",,"¥89,570.23",,,,,,,,,
3,,,,,,确认青岛瑞联升化工科技有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥689,001.77",,"¥689,001.77",,,,,,,,,
4,,,,,,确认青岛瑞联升化工科技有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥688,831.21","¥688,831.21",,,,,,,,,,
5,,,,,,确认青岛瑞联升化工科技有限公司收入,1406,发出商品,人民币,"¥688,831.21",,"¥688,831.21",,,,,,,,,
1,2024/12/25,"2,024",12,记,368,确认内蒙古鸿鲲塑化制品有限公司收入,1122,应收账款,人民币,"¥1,728,942.00","¥1,728,942.00",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认内蒙古鸿鲲塑化制品有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥198,904.82",,"¥198,904.82",,,,,,,,,
3,,,,,,确认内蒙古鸿鲲塑化制品有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥1,530,037.18",,"¥1,530,037.18",,,,,,,,,
4,,,,,,确认内蒙古鸿鲲塑化制品有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥1,529,922.89","¥1,529,922.89",,,,,,,,,,
5,,,,,,确认内蒙古鸿鲲塑化制品有限公司收入,1406,发出商品,人民币,"¥1,529,922.89",,"¥1,529,922.89",,,,,,,,,
1,2024/12/25,"2,024",12,记,369,确认广东金发复合材料有限公司收入,1122,应收账款,人民币,"¥35,408,084.79","¥35,408,084.79",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认广东金发复合材料有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥4,073,496.45",,"¥4,073,496.45",,,,,,,,,
3,,,,,,确认广东金发复合材料有限公司收入,6001.02,主营业务收入_热固,人民币,"¥294,950.80",,"¥294,950.80",,,,,,,,,
4,,,,,,确认广东金发复合材料有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥31,039,637.54",,"¥31,039,637.54",,,,,,,,,
5,,,,,,确认广东金发复合材料有限公司收入,6401.02,主营业务成本_热固,人民币,"¥294,950.80","¥294,950.80",,,,,,,,,,
6,,,,,,确认广东金发复合材料有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥31,040,357.38","¥31,040,357.38",,,,,,,,,,
7,,,,,,确认广东金发复合材料有限公司收入,1406,发出商品,人民币,"¥31,335,308.18",,"¥31,335,308.18",,,,,,,,,
1,2024/12/25,"2,024",12,记,370,确认东莞市李群自动化技术有限公司收入,1122,应收账款,人民币,"¥36,999.24","¥36,999.24",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认东莞市李群自动化技术有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥4,256.54",,"¥4,256.54",,,,,,,,,
3,,,,,,确认东莞市李群自动化技术有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥5,641.59",,"¥5,641.59",,,,,,,,,
4,,,,,,确认东莞市李群自动化技术有限公司收入,6001.02,主营业务收入_热固,人民币,"¥27,101.11",,"¥27,101.11",,,,,,,,,
5,,,,,,确认东莞市李群自动化技术有限公司收入,6401.01,主营业务成本_热塑,人民币,¥57.04,¥57.04,,,,,,,,,,
6,,,,,,确认东莞市李群自动化技术有限公司收入,6401.02,主营业务成本_热固,人民币,"¥8,872.38","¥8,872.38",,,,,,,,,,
7,,,,,,确认东莞市李群自动化技术有限公司收入,1406,发出商品,人民币,"¥8,929.42",,"¥8,929.42",,,,,,,,,
1,2024/12/26,"2,024",12,记,371,确认无锡丰强化工科技有限公司收入,1122,应收账款,人民币,"¥769,920.00","¥769,920.00",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认无锡丰强化工科技有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥88,574.87",,"¥88,574.87",,,,,,,,,
3,,,,,,确认无锡丰强化工科技有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥681,345.13",,"¥681,345.13",,,,,,,,,
4,,,,,,确认无锡丰强化工科技有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥680,835.08","¥680,835.08",,,,,,,,,,
5,,,,,,确认无锡丰强化工科技有限公司收入,1406,发出商品,人民币,"¥680,835.08",,"¥680,835.08",,,,,,,,,
1,2024/12/26,"2,024",12,记,372,确认超轫塑汽车材料科技(武汉)有限公司收入,1122,应收账款,人民币,"¥33,366.00","¥33,366.00",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认超轫塑汽车材料科技(武汉)有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥3,838.57",,"¥3,838.57",,,,,,,,,
3,,,,,,确认超轫塑汽车材料科技(武汉)有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥29,527.43",,"¥29,527.43",,,,,,,,,
4,,,,,,确认超轫塑汽车材料科技(武汉)有限公司收入,6401.01,主营业务成本_热塑,人民币,¥111.22,¥111.22,,,,,,,,,,
5,,,,,,确认超轫塑汽车材料科技(武汉)有限公司收入,1406,发出商品,人民币,¥111.22,,¥111.22,,,,,,,,,
1,2024/12/27,"2,024",12,记,373,确认河南骏通车辆有限公司收入,1122,应收账款,人民币,"¥75,232.80","¥75,232.80",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认河南骏通车辆有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥8,655.10",,"¥8,655.10",,,,,,,,,
3,,,,,,确认河南骏通车辆有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥66,577.70",,"¥66,577.70",,,,,,,,,
4,,,,,,确认河南骏通车辆有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥48,928.04","¥48,928.04",,,,,,,,,,
5,,,,,,确认河南骏通车辆有限公司收入,1406,发出商品,人民币,"¥48,928.04",,"¥48,928.04",,,,,,,,,
1,2024/12/27,"2,024",12,记,374,确认广州长濑贸易有限公司收入,1122,应收账款,人民币,"¥601,425.49","¥601,425.49",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认广州长濑贸易有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥69,190.54",,"¥69,190.54",,,,,,,,,
3,,,,,,确认广州长濑贸易有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥532,234.95",,"¥532,234.95",,,,,,,,,
4,,,,,,确认广州长濑贸易有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥385,751.67","¥385,751.67",,,,,,,,,,
5,,,,,,确认广州长濑贸易有限公司收入,1406,发出商品,人民币,"¥385,751.67",,"¥385,751.67",,,,,,,,,
1,2024/12/27,"2,024",12,记,375,确认康泰塑胶科技股份有限公司收入,1122,应收账款,人民币,"¥157,832.10","¥157,832.10",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认康泰塑胶科技股份有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥18,157.68",,"¥18,157.68",,,,,,,,,
3,,,,,,确认康泰塑胶科技股份有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥139,674.42",,"¥139,674.42",,,,,,,,,
4,,,,,,确认康泰塑胶科技股份有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥65,567.18","¥65,567.18",,,,,,,,,,
5,,,,,,确认康泰塑胶科技股份有限公司收入,1406,发出商品,人民币,"¥65,567.18",,"¥65,567.18",,,,,,,,,
