分录行号,日期,会计年度,期间,凭证字,凭证号,摘要,科目编码,科目全名,币别,原币金额,借方金额,贷方金额,制单,审核,过账,出纳,附件数,来源系统,业务类型,审核状态,作废状态
2,,,,,,F2机台程序解密/发票号59219629/深圳市佳鸿威,2221.01.01.01,应交税费_应交增值税_进项税额_增值税发票,人民币,¥276.11,¥276.11,,,,,,,,,,
3,,,,,,F2机台程序解密/发票号59219629/深圳市佳鸿威,2202.05,应付账款_其他服务供应商,人民币,"¥2,400.00",,"¥2,400.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,162,支付机票费/发票号845478431/市场部等,6601.03,销售费用_差旅费,人民币,"¥1,394.27","¥1,394.27",,梁映婵,梁映婵,梁映婵,,0,发票管理,进项费用普通发票,已审核,未作废
2,,,,,,支付机票费/发票号845478431/技术部,5301.12.01.05.02,研发支出_科技项目费_直接费用_会议/差旅/国际合作交流费_差旅费,人民币,"¥1,885.58","¥1,885.58",,,,,,,,,,
3,,,,,,支付机票费/发票号845478431/综合管理部,6602.03,管理费用_差旅费,人民币,¥734.00,¥734.00,,,,,,,,,,
4,,,,,,支付机票费/发票号845478431/生产运营部,5101.02,制造费用_差旅费,人民币,"¥1,348.18","¥1,348.18",,,,,,,,,,
5,,,,,,支付机票费/发票号845478431/装备开发科,5301.12.01.05.02,研发支出_科技项目费_直接费用_会议/差旅/国际合作交流费_差旅费,人民币,"¥1,827.03","¥1,827.03",,,,,,,,,,
6,,,,,,支付机票费/发票号845478431/市场部等,2221.01.01.01,应交税费_应交增值税_进项税额_增值税发票,人民币,¥6.79,¥6.79,,,,,,,,,,
7,,,,,,支付机票费/发票号845478431/市场部等,2202.05,应付账款_其他服务供应商,人民币,"¥7,734.00",,"¥7,734.00",,,,,,,,,
8,,,,,,支付机票费/发票号845478431/市场部等,2221.01.01.01,应交税费_应交增值税_进项税额_增值税发票,人民币,¥4.75,¥4.75,,,,,,,,,,
9,,,,,,支付机票费/发票号845478431/市场部等,2221.01.01.04.02,应交税费_应交增值税_进项税额_国内旅客运输服务_国内旅客运输服务（9%税率）,人民币,¥177.52,¥177.52,,,,,,,,,,
10,,,,,,支付机票费/航空运输电子客票行程单361525等/市场部等,2221.01.01.01,应交税费_应交增值税_进项税额_增值税发票,人民币,¥355.88,¥355.88,,,,,,,,,,
1,2024/10/29,"2,024",10,记,163,支付机票费/发票号845478431/市场部等,2202.05,应付账款_其他服务供应商,人民币,"¥7,734.00","¥7,734.00",,梁映婵,梁映婵,梁映婵,,0,出纳管理,付款单,已审核,未作废
2,,,,,,支付机票费/发票号845478431/市场部等,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥7,734.00",,"¥7,734.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,164,计提2024年10月电费/清远车间/广东金发,2241.05,其他应付款_关联方往来,人民币,"¥960,906.28",,"¥960,906.28",梁映婵,梁映婵,梁映婵,,0,总账,手工录入,已审核,未作废
2,,,,,,计提2024年10月电费/实验室+模压,5301.02.03,研发支出_直接投入费用_动力费,人民币,"¥9,973.98","¥9,973.98",,,,,,,,,,
3,,,,,,计提2024年10月电费/生产部-热固,5101.07,制造费用_水电费,人民币,"¥45,365.57","¥45,365.57",,,,,,,,,,
4,,,,,,计提2024年10月电费/技术部/实验,5301.02.03,研发支出_直接投入费用_动力费,人民币,"¥36,187.05","¥36,187.05",,,,,,,,,,
5,,,,,,计提2024年10月电费/生产部-热塑,5101.07,制造费用_水电费,人民币,"¥848,385.83","¥848,385.83",,,,,,,,,,
6,,,,,,计提2024年10月电费/生产部/返修,5101.07,制造费用_水电费,人民币,¥173.02,¥173.02,,,,,,,,,,
7,,,,,,计提2024年10月电费/送样,5101.07,制造费用_水电费,人民币,"¥20,820.83","¥20,820.83",,,,,,,,,,
1,2024/10/29,"2,024",10,记,165,付设备胶辊更换/保养/维修款/发票号97662311/佛山水鑫程佳,2202.07,应付账款_低值易耗品供应商,人民币,"¥94,400.00","¥94,400.00",,方晓淮,梁映婵,梁映婵,,0,出纳管理,付款单,已审核,未作废
2,,,,,,付设备胶辊更换/保养/维修款/发票号97662311/佛山水鑫程佳,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥94,400.00",,"¥94,400.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,166,设备胶辊更换/保养/维修/发票号97662311/佛山水鑫程佳,5101.03,制造费用_维修费,人民币,"¥83,539.82","¥83,539.82",,方晓淮,梁映婵,梁映婵,,0,发票管理,进项费用增值税发票,已审核,未作废
2,,,,,,设备胶辊更换/保养/维修/发票号97662311/佛山水鑫程佳,2221.01.01.01,应交税费_应交增值税_进项税额_增值税发票,人民币,"¥10,860.18","¥10,860.18",,,,,,,,,,
3,,,,,,设备胶辊更换/保养/维修/发票号97662311/佛山水鑫程佳,2202.07,应付账款_低值易耗品供应商,人民币,"¥94,400.00",,"¥94,400.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,167,付614行吊维修费/发票号10103247/佛山广起,2202.04,应付账款_固定资产供应商,人民币,"¥20,000.00","¥20,000.00",,方晓淮,梁映婵,梁映婵,,0,出纳管理,付款单,已审核,未作废
2,,,,,,付614行吊维修费/发票号10103247/佛山广起,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥20,000.00",,"¥20,000.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,168,614行吊维修/发票号10103247/佛山广起,5101.03,制造费用_维修费,人民币,"¥17,699.12","¥17,699.12",,方晓淮,梁映婵,梁映婵,,0,发票管理,进项费用增值税发票,已审核,未作废
2,,,,,,614行吊维修/发票号10103247/佛山广起,2221.01.01.01,应交税费_应交增值税_进项税额_增值税发票,人民币,"¥2,300.88","¥2,300.88",,,,,,,,,,
3,,,,,,614行吊维修/发票号10103247/佛山广起,2202.04,应付账款_固定资产供应商,人民币,"¥20,000.00",,"¥20,000.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,169,付D9振动刀维修费/发票号10918733/广东瑞洲,2202.07,应付账款_低值易耗品供应商,人民币,"¥1,950.00","¥1,950.00",,方晓淮,梁映婵,梁映婵,,0,出纳管理,付款单,已审核,未作废
2,,,,,,付D9振动刀维修费/发票号10918733/广东瑞洲,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥1,950.00",,"¥1,950.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,170,D9振动刀维修/发票号10918733/广东瑞洲,5101.03,制造费用_维修费,人民币,"¥1,725.66","¥1,725.66",,方晓淮,梁映婵,梁映婵,,0,发票管理,进项费用增值税发票,已审核,未作废
2,,,,,,D9振动刀维修/发票号10918733/广东瑞洲,2221.01.01.01,应交税费_应交增值税_进项税额_增值税发票,人民币,¥224.34,¥224.34,,,,,,,,,,
3,,,,,,D9振动刀维修/发票号10918733/广东瑞洲,2202.07,应付账款_低值易耗品供应商,人民币,"¥1,950.00",,"¥1,950.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,171,付C1水冷机维修费/发票号10858028/广州高冠,2202.04,应付账款_固定资产供应商,人民币,"¥8,800.00","¥8,800.00",,方晓淮,梁映婵,梁映婵,,0,出纳管理,付款单,已审核,未作废
2,,,,,,付C1水冷机维修费/发票号10858028/广州高冠,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥8,800.00",,"¥8,800.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,172,C1水冷机维修/发票号10858028/广州高冠,5101.03,制造费用_维修费,人民币,"¥7,787.61","¥7,787.61",,方晓淮,梁映婵,梁映婵,,0,发票管理,进项费用增值税发票,已审核,未作废
2,,,,,,C1水冷机维修/发票号10858028/广州高冠,2221.01.01.01,应交税费_应交增值税_进项税额_增值税发票,人民币,"¥1,012.39","¥1,012.39",,,,,,,,,,
3,,,,,,C1水冷机维修/发票号10858028/广州高冠,2202.04,应付账款_固定资产供应商,人民币,"¥8,800.00",,"¥8,800.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,173,付D4电子锯维修费/发票号10992909/佛山市顺德区一诺,2202.07,应付账款_低值易耗品供应商,人民币,"¥3,900.00","¥3,900.00",,方晓淮,梁映婵,梁映婵,,0,出纳管理,付款单,已审核,未作废
2,,,,,,付D4电子锯维修费/发票号10992909/佛山市顺德区一诺,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥3,900.00",,"¥3,900.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,174,D4电子锯维修/发票号10992909/佛山市顺德区一诺,5101.03,制造费用_维修费,人民币,"¥3,451.33","¥3,451.33",,方晓淮,梁映婵,梁映婵,,0,发票管理,进项费用增值税发票,已审核,未作废
2,,,,,,D4电子锯维修/发票号10992909/佛山市顺德区一诺,2221.01.01.01,应交税费_应交增值税_进项税额_增值税发票,人民币,¥448.67,¥448.67,,,,,,,,,,
3,,,,,,D4电子锯维修/发票号10992909/佛山市顺德区一诺,2202.07,应付账款_低值易耗品供应商,人民币,"¥3,900.00",,"¥3,900.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,175,付热固空压机保养费/发票97396304/广东云昌,2202.04,应付账款_固定资产供应商,人民币,"¥6,000.00","¥6,000.00",,方晓淮,梁映婵,梁映婵,,0,出纳管理,付款单,已审核,未作废
2,,,,,,付热固空压机保养费/发票97396304/广东云昌,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥6,000.00",,"¥6,000.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,176,热固空压机保养/发票97396304/广东云昌,5101.03,制造费用_维修费,人民币,"¥5,309.73","¥5,309.73",,方晓淮,梁映婵,梁映婵,,0,发票管理,进项费用增值税发票,已审核,未作废
2,,,,,,热固空压机保养/发票97396304/广东云昌,2221.01.01.01,应交税费_应交增值税_进项税额_增值税发票,人民币,¥690.27,¥690.27,,,,,,,,,,
3,,,,,,热固空压机保养/发票97396304/广东云昌,2202.04,应付账款_固定资产供应商,人民币,"¥6,000.00",,"¥6,000.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,177,付设备元器件维修费/发票号82048410/广东友仪,2202.07,应付账款_低值易耗品供应商,人民币,"¥4,900.00","¥4,900.00",,方晓淮,梁映婵,梁映婵,,0,出纳管理,付款单,已审核,未作废
2,,,,,,付设备元器件维修费/发票号82048410/广东友仪,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥4,900.00",,"¥4,900.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,178,设备元器件维修/发票号82048410/广东友仪,5101.03,制造费用_维修费,人民币,"¥4,336.28","¥4,336.28",,方晓淮,梁映婵,梁映婵,,0,发票管理,进项费用增值税发票,已审核,未作废
2,,,,,,设备元器件维修/发票号82048410/广东友仪,2221.01.01.01,应交税费_应交增值税_进项税额_增值税发票,人民币,¥563.72,¥563.72,,,,,,,,,,
3,,,,,,设备元器件维修/发票号82048410/广东友仪,2202.07,应付账款_低值易耗品供应商,人民币,"¥4,900.00",,"¥4,900.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,179,C9空压机维修/发票号00130738/广东云昌,5101.03,制造费用_维修费,人民币,"¥8,212.39","¥8,212.39",,方晓淮,梁映婵,梁映婵,,0,发票管理,进项费用增值税发票,已审核,未作废
2,,,,,,C9空压机维修/发票号00130738/广东云昌,2221.01.01.01,应交税费_应交增值税_进项税额_增值税发票,人民币,"¥1,067.61","¥1,067.61",,,,,,,,,,
3,,,,,,C9空压机维修/发票号00130738/广东云昌,2202.04,应付账款_固定资产供应商,人民币,"¥9,280.00",,"¥9,280.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,180,付C9空压机维修费/发票号00130738/广东云昌,2202.04,应付账款_固定资产供应商,人民币,"¥9,280.00","¥9,280.00",,方晓淮,梁映婵,梁映婵,,0,出纳管理,付款单,已审核,未作废
2,,,,,,付C9空压机维修费/发票号00130738/广东云昌,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥9,280.00",,"¥9,280.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,181,D5/C14隔板安装工程/发票号11011616/广东省石油化工,1801,长期待摊费用,人民币,"¥19,417.48","¥19,417.48",,方晓淮,梁映婵,梁映婵,,0,发票管理,进项费用增值税发票,已审核,未作废
2,,,,,,D5/C14隔板安装工程/发票号11011616/广东省石油化工,2221.01.01.01,应交税费_应交增值税_进项税额_增值税发票,人民币,¥582.52,¥582.52,,,,,,,,,,
3,,,,,,D5/C14隔板安装工程/发票号11011616/广东省石油化工,2202.04,应付账款_固定资产供应商,人民币,"¥20,000.00",,"¥20,000.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,182,付D5/C14隔板安装工程款/发票号11011616/广东省石油化工,2202.04,应付账款_固定资产供应商,人民币,"¥20,000.00","¥20,000.00",,方晓淮,梁映婵,梁映婵,,0,出纳管理,付款单,已审核,未作废
2,,,,,,付D5/C14隔板安装工程款/发票号11011616/广东省石油化工,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥20,000.00",,"¥20,000.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,183,付两台马弗炉款/发票号96520931/广州汇通启航,2202.07,应付账款_低值易耗品供应商,人民币,"¥11,400.00","¥11,400.00",,方晓淮,梁映婵,梁映婵,,0,出纳管理,付款单,已审核,未作废
2,,,,,,付两台马弗炉款/发票号96520931/广州汇通启航,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥11,400.00",,"¥11,400.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,184,购两台马弗炉/发票号96520931/广州汇通启航,1601,固定资产,人民币,"¥10,088.50","¥10,088.50",,方晓淮,梁映婵,梁映婵,,0,发票管理,进项费用增值税发票,已审核,未作废
2,,,,,,购两台马弗炉/发票号96520931/广州汇通启航,2221.01.01.01,应交税费_应交增值税_进项税额_增值税发票,人民币,"¥1,311.50","¥1,311.50",,,,,,,,,,
3,,,,,,购两台马弗炉/发票号96520931/广州汇通启航,2202.07,应付账款_低值易耗品供应商,人民币,"¥11,400.00",,"¥11,400.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,185,购报警仪/发票号43018361/清远汇友,1601,固定资产,人民币,"¥2,831.86","¥2,831.86",,方晓淮,梁映婵,梁映婵,,0,发票管理,进项费用增值税发票,已审核,未作废
2,,,,,,购报警仪/发票号43018361/清远汇友,2221.01.01.01,应交税费_应交增值税_进项税额_增值税发票,人民币,¥368.14,¥368.14,,,,,,,,,,
3,,,,,,购报警仪/发票号43018361/清远汇友,2202.07,应付账款_低值易耗品供应商,人民币,"¥3,200.00",,"¥3,200.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,186,付报警仪款/发票号43018361/清远汇友,2202.07,应付账款_低值易耗品供应商,人民币,"¥3,200.00","¥3,200.00",,方晓淮,梁映婵,梁映婵,,0,出纳管理,付款单,已审核,未作废
2,,,,,,付报警仪款/发票号43018361/清远汇友,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥3,200.00",,"¥3,200.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,187,付台式电脑一台/发票号77538425/翰林汇信息/使用人：装备部张华健,2202.04,应付账款_固定资产供应商,人民币,"¥7,600.00","¥7,600.00",,方晓淮,梁映婵,梁映婵,,0,出纳管理,付款单,已审核,未作废
2,,,,,,付台式电脑一台/发票号77538425/翰林汇信息/使用人：装备部张华健,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥7,600.00",,"¥7,600.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,188,购台式电脑一台/发票号77538425/翰林汇信息/使用人：装备部张华健,1601,固定资产,人民币,"¥6,725.66","¥6,725.66",,方晓淮,梁映婵,梁映婵,,0,发票管理,进项费用增值税发票,已审核,未作废
2,,,,,,购台式电脑一台/发票号77538425/翰林汇信息/使用人：装备部张华健,2221.01.01.01,应交税费_应交增值税_进项税额_增值税发票,人民币,¥874.34,¥874.34,,,,,,,,,,
3,,,,,,购台式电脑一台/发票号77538425/翰林汇信息/使用人：装备部张华健,2202.04,应付账款_固定资产供应商,人民币,"¥7,600.00",,"¥7,600.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,189,收到货款/广州金发碳纤维新材料发展有限公司,1121.01,应收票据_银行承兑汇票,人民币,"¥207,616.42","¥207,616.42",,方晓淮,梁映婵,梁映婵,,0,出纳管理,收款单,已审核,未作废
2,,,,,,收到货款/广州金发碳纤维新材料发展有限公司,1122,应收账款,人民币,"¥207,616.42",,"¥207,616.42",,,,,,,,,
1,2024/10/29,"2,024",10,记,190,收到货款/武汉金发科技有限公司,1121.01,应收票据_银行承兑汇票,人民币,"¥1,810,080.11","¥1,810,080.11",,方晓淮,梁映婵,梁映婵,,0,出纳管理,收款单,已审核,未作废
2,,,,,,收到货款/武汉金发科技有限公司,1122,应收账款,人民币,"¥1,810,080.11",,"¥1,810,080.11",,,,,,,,,
1,2024/10/29,"2,024",10,记,191,付货款/发票号47815478/深圳忠鑫,2202.07,应付账款_低值易耗品供应商,人民币,"¥5,630.00","¥5,630.00",,方晓淮,梁映婵,梁映婵,,0,出纳管理,付款单,已审核,未作废
2,,,,,,付货款/发票号47815478/深圳忠鑫,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥5,630.00",,"¥5,630.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,192,付货款/发票号38812638/金发科技,2202.03,应付账款_材料供应商,人民币,"¥7,362.28","¥7,362.28",,方晓淮,梁映婵,梁映婵,,0,出纳管理,付款单,已审核,未作废
2,,,,,,付货款/发票号38812638/金发科技,2202.03,应付账款_材料供应商,人民币,"¥115,488.26","¥115,488.26",,,,,,,,,,
3,,,,,,付货款/发票号38812638/金发科技,2202.03,应付账款_材料供应商,人民币,"¥250,000.00","¥250,000.00",,,,,,,,,,
4,,,,,,付货款/发票号38812638/金发科技,2202.03,应付账款_材料供应商,人民币,"¥13,500.00","¥13,500.00",,,,,,,,,,
5,,,,,,付货款/发票号38812638/金发科技,2202.03,应付账款_材料供应商,人民币,"¥348,186.90","¥348,186.90",,,,,,,,,,
6,,,,,,付货款/发票号38812638/金发科技,2202.03,应付账款_材料供应商,人民币,"¥124,187.00","¥124,187.00",,,,,,,,,,
7,,,,,,付货款/发票号38812638/金发科技,2202.03,应付账款_材料供应商,人民币,"¥1,919,485.56","¥1,919,485.56",,,,,,,,,,
8,,,,,,付货款/发票号38812638/金发科技,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥7,362.28",,"¥7,362.28",,,,,,,,,
9,,,,,,付货款/发票号38812638/金发科技,1121.01,应收票据_银行承兑汇票,人民币,"¥115,488.26",,"¥115,488.26",,,,,,,,,
10,,,,,,付货款/发票号38812638/金发科技,1121.01,应收票据_银行承兑汇票,人民币,"¥250,000.00",,"¥250,000.00",,,,,,,,,
11,,,,,,付货款/发票号38812638/金发科技,1121.01,应收票据_银行承兑汇票,人民币,"¥13,500.00",,"¥13,500.00",,,,,,,,,
12,,,,,,付货款/发票号38812638/金发科技,1121.01,应收票据_银行承兑汇票,人民币,"¥348,186.90",,"¥348,186.90",,,,,,,,,
13,,,,,,付货款/发票号38812638/金发科技,1121.01,应收票据_银行承兑汇票,人民币,"¥124,187.00",,"¥124,187.00",,,,,,,,,
14,,,,,,付货款/发票号38812638/金发科技,1121.01,应收票据_银行承兑汇票,人民币,"¥1,919,485.56",,"¥1,919,485.56",,,,,,,,,
1,2024/10/29,"2,024",10,记,193,支付9月锦虹劳务费/生产运营部,5001.02,生产成本_直接人工,人民币,"¥6,946.00","¥6,946.00",,梁映婵,梁映婵,梁映婵,,0,发票管理,进项费用普通发票,已审核,未作废
2,,,,,,支付9月锦虹劳务费/生产运营部,2202.05,应付账款_其他服务供应商,人民币,"¥13,171.00",,"¥13,171.00",,,,,,,,,
3,,,,,,支付9月锦虹劳务费/生产部-热固,5001.02,生产成本_直接人工,人民币,"¥6,225.00","¥6,225.00",,,,,,,,,,
4,,,,,,支付9月锦虹劳务费/生产运营部,2211.01,应付职工薪酬_工资,人民币,"¥13,171.00","¥13,171.00",,,,,,,,,,
5,,,,,,支付9月锦虹劳务费/生产运营部,2211.01,应付职工薪酬_工资,人民币,"¥13,171.00",,"¥13,171.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,194,支付9月华鑫劳务费/生产运营部,5001.02,生产成本_直接人工,人民币,"¥178,223.00","¥178,223.00",,梁映婵,梁映婵,梁映婵,,0,发票管理,进项费用普通发票,已审核,未作废
2,,,,,,支付9月华鑫劳务费/生产运营部,5001.02,生产成本_直接人工,人民币,"¥88,071.00","¥88,071.00",,,,,,,,,,
3,,,,,,支付9月华鑫劳务费/品质部,5301.01.01,研发支出_人员人工费用_工资,人民币,"¥2,598.00","¥2,598.00",,,,,,,,,,
4,,,,,,支付9月华鑫劳务费/生产运营部,2202.05,应付账款_其他服务供应商,人民币,"¥268,892.00",,"¥268,892.00",,,,,,,,,
5,,,,,,支付9月华鑫劳务费/生产运营部,2211.01,应付职工薪酬_工资,人民币,"¥268,892.00","¥268,892.00",,,,,,,,,,
6,,,,,,支付9月华鑫劳务费/生产运营部,2211.01,应付职工薪酬_工资,人民币,"¥268,892.00",,"¥268,892.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,195,支付9月粤洋劳务费/生产运营部,5001.02,生产成本_直接人工,人民币,"¥7,099.00","¥7,099.00",,梁映婵,梁映婵,梁映婵,,0,发票管理,进项费用普通发票,已审核,未作废
2,,,,,,支付9月粤洋劳务费/生产运营部,2202.05,应付账款_其他服务供应商,人民币,"¥10,969.00",,"¥10,969.00",,,,,,,,,
3,,,,,,支付9月粤洋劳务费/设备维保,5001.02,生产成本_直接人工,人民币,"¥3,870.00","¥3,870.00",,,,,,,,,,
4,,,,,,支付9月粤洋劳务费/生产运营部,2211.01,应付职工薪酬_工资,人民币,"¥10,969.00",,"¥10,969.00",,,,,,,,,
5,,,,,,支付9月粤洋劳务费/生产运营部,2211.01,应付职工薪酬_工资,人民币,"¥10,969.00","¥10,969.00",,,,,,,,,,
1,2024/10/29,"2,024",10,记,196,支付9月惠杰劳务费/生产运营部,5001.02,生产成本_直接人工,人民币,"¥127,563.00","¥127,563.00",,梁映婵,梁映婵,梁映婵,,0,发票管理,进项费用普通发票,已审核,未作废
2,,,,,,支付9月惠杰劳务费/生产运营部,2202.05,应付账款_其他服务供应商,人民币,"¥168,868.00",,"¥168,868.00",,,,,,,,,
3,,,,,,支付9月惠杰劳务费/品质部,5301.01.01,研发支出_人员人工费用_工资,人民币,"¥2,369.00","¥2,369.00",,,,,,,,,,
4,,,,,,支付9月惠杰劳务费/生产部-热固,5001.02,生产成本_直接人工,人民币,"¥38,936.00","¥38,936.00",,,,,,,,,,
5,,,,,,支付9月惠杰劳务费/生产运营部,2211.01,应付职工薪酬_工资,人民币,"¥168,868.00",,"¥168,868.00",,,,,,,,,
6,,,,,,支付9月惠杰劳务费/生产运营部,2211.01,应付职工薪酬_工资,人民币,"¥168,868.00","¥168,868.00",,,,,,,,,,
1,2024/10/31,"2,024",10,记,197,结转折旧费用,5101.04,制造费用_折旧费,人民币,"¥60,508.17","¥60,508.17",,梁映婵,梁映婵,梁映婵,,0,固定资产,折旧调整单,已审核,未作废
2,,,,,,结转折旧费用,5101.04,制造费用_折旧费,人民币,"¥737,983.24","¥737,983.24",,,,,,,,,,
3,,,,,,结转折旧费用,5301.08,研发支出_折旧费,人民币,¥392.47,¥392.47,,,,,,,,,,
4,,,,,,结转折旧费用,5101.04,制造费用_折旧费,人民币,"¥3,952.30","¥3,952.30",,,,,,,,,,
5,,,,,,结转折旧费用,5301.08,研发支出_折旧费,人民币,¥800.75,¥800.75,,,,,,,,,,
6,,,,,,结转折旧费用,5301.08,研发支出_折旧费,人民币,"¥66,162.79","¥66,162.79",,,,,,,,,,
7,,,,,,结转折旧费用,5301.08,研发支出_折旧费,人民币,¥210.68,¥210.68,,,,,,,,,,
8,,,,,,结转折旧费用,6601.05,销售费用_折旧费,人民币,¥757.39,¥757.39,,,,,,,,,,
9,,,,,,结转折旧费用,6602.05,管理费用_折旧费,人民币,¥321.68,¥321.68,,,,,,,,,,
10,,,,,,结转折旧费用,5301.08,研发支出_折旧费,人民币,¥560.40,¥560.40,,,,,,,,,,
11,,,,,,结转折旧费用,6602.05,管理费用_折旧费,人民币,"¥6,294.64","¥6,294.64",,,,,,,,,,
12,,,,,,结转折旧费用,6602.05,管理费用_折旧费,人民币,¥60.72,¥60.72,,,,,,,,,,
13,,,,,,结转折旧费用,6602.05,管理费用_折旧费,人民币,¥272.71,¥272.71,,,,,,,,,,
14,,,,,,结转折旧费用,6602.05,管理费用_折旧费,人民币,¥175.02,¥175.02,,,,,,,,,,
15,,,,,,结转折旧费用,5301.08,研发支出_折旧费,人民币,"¥8,215.80","¥8,215.80",,,,,,,,,,
16,,,,,,结转折旧费用,1602,累计折旧,人民币,"¥823,392.04",,"¥823,392.04",,,,,,,,,
17,,,,,,结转折旧费用,1602,累计折旧,人民币,"¥42,133.95",,"¥42,133.95",,,,,,,,,
18,,,,,,结转折旧费用,1602,累计折旧,人民币,"¥13,656.27",,"¥13,656.27",,,,,,,,,
19,,,,,,结转折旧费用,1602,累计折旧,人民币,"¥6,481.94",,"¥6,481.94",,,,,,,,,
20,,,,,,结转折旧费用,1602,累计折旧,人民币,"¥1,004.56",,"¥1,004.56",,,,,,,,,
1,2024/10/29,"2,024",10,记,198,任杰报差旅费/生产运营部,5101.02,制造费用_差旅费,人民币,"¥1,309.37","¥1,309.37",,梁映婵,梁映婵,梁映婵,,0,总账,手工录入,已审核,未作废
2,,,,,,任杰报差旅费/生产运营部/滴滴,2221.01.01.04.01,应交税费_应交增值税_进项税额_国内旅客运输服务_国内旅客运输服务（3%税率）,人民币,¥31.24,¥31.24,,,,,,,,,,
3,,,,,,任杰报差旅费/生产运营部,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥1,340.61",,"¥1,340.61",,,,,,,,,
1,2024/10/29,"2,024",10,记,199,覃耀松报业务费/市场部,6601.02,销售费用_业务招待费,人民币,"¥9,000.00","¥9,000.00",,梁映婵,梁映婵,梁映婵,,0,总账,手工录入,已审核,未作废
2,,,,,,覃耀松报业务费/市场部,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥9,000.00",,"¥9,000.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,200,周宇鹏报业务费/市场部,6601.02,销售费用_业务招待费,人民币,"¥1,272.00","¥1,272.00",,梁映婵,梁映婵,梁映婵,,0,总账,手工录入,已审核,未作废
2,,,,,,周宇鹏报业务费/市场部,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥1,272.00",,"¥1,272.00",,,,,,,,,
1,2024/10/29,"2,024",10,记,201,逯丙尧报业务费/市场部,6601.02,销售费用_业务招待费,人民币,¥700.00,¥700.00,,梁映婵,梁映婵,梁映婵,,0,总账,手工录入,已审核,未作废
2,,,,,,逯丙尧报业务费/市场部,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,¥700.00,,¥700.00,,,,,,,,,
1,2024/10/29,"2,024",10,记,202,张建报业务费/市场部,6601.02,销售费用_业务招待费,人民币,"¥26,788.00","¥26,788.00",,梁映婵,梁映婵,梁映婵,,0,总账,手工录入,已审核,未作废
2,,,,,,张建报业务费/市场部,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥26,788.00",,"¥26,788.00",,,,,,,,,
